Geneid	pOka_M1_3
1392	0
23212	330
137872	78
254778	8
4603	555
80124	434
56260	66
100533105	0
23678	2
157777	612
100129654	0
286187	0
10987	694
79848	291
10565	1196
57094	1
80243	0
116328	4
23213	12
81796	1
63978	0
10499	317
23471	5312
51110	301
389668	19
2138	0
9242	140
8989	58
9312	0
7013	420
157869	4
100130301	1
157506	1146
27067	961
55284	473
6921	909
54968	464
23643	198
56704	270
54332	562
51050	0
83690	272
3174	23
79776	573
5828	875
5569	151
51101	331
3574	25
11075	0
23462	51
28957	392
7163	1005
65986	110
619279	1
55824	1084
2171	329
5375	0
646480	0
2167	0
646486	0
3612	357
347051	2
79752	445
92421	160
64089	156
138046	4
85444	188
1875	190
401466	648
377677	72
759	0
761	5
760	22
85481	0
245972	0
157724	0
11059	614
51115	569
8895	2070
54714	24
168975	0
138009	0
4325	208
8767	338
734	409
4683	461
1666	861
793	1
169200	517
64168	109
100127983	156
55529	381
51633	279
100130742	9
115111	19
862	0
286144	529
389676	0
137392	644
389677	428
91147	253
54704	1276
1015	3
2669	1076
25788	196
100861412	0
25962	1020
54845	2
286148	549
55656	649
9134	238
94241	905
137682	130
79666	358
157657	81
392255	0
7381	3379
51001	210
9791	1391
6383	1460
10404	643
85453	0
92140	2956
55353	3320
4147	9157
6156	18266
203111	815
10247	426
10940	361
79815	140
3788	0
6788	252
116039	0
157680	527
1345	1388
26166	1
286151	51
5440	1105
6674	246
25897	482
157567	141
169166	0
26986	32261
7534	17942
51123	1392
79977	0
83988	1
50484	2651
51366	2267
4956	0
7071	1092
51582	1632
528	1297
79870	4
8323	1646
115908	23
81034	324
25879	754
9699	158
81501	0
1807	5
29967	622
23414	36
55074	582
137735	1
284	2
340419	0
3646	7026
9694	379
157753	0
7201	0
84955	469
56943	679
93035	0
9166	234
55638	204
100132813	0
27012	13
114788	9
7227	202
8667	4636
84294	220
5885	2889
441376	0
169026	0
90390	90
2131	3476
401474	299
4982	1
10584	1
114569	2662
4856	2641
5168	11386
6873	727
79075	91
64798	6
7373	0
28998	561
27085	102
6641	235
3037	1
22882	256
79139	1088
93594	160
84985	9
84933	18
100533106	5
11244	723
29028	1317
55093	146
114907	5012
340359	28
312	9
157769	1109
654463	1
157378	312
55039	134
11236	653
83940	328
4715	1222
9788	24
137209	28
6713	2873
9897	1348
286053	333
10221	483
157638	4877
5462	1
4609	3052
56169	2
51571	905
50807	2127
114	1
23167	1131
729330	0
10086	0
3786	107
23639	64
137835	31
51105	938
7038	21
6503	1
8840	0
10397	4387
6482	216
57623	171
10656	247
51059	0
169044	0
51305	0
83696	390
54108	579
27161	217
5747	1903
22898	452
57210	98
105375787	0
2843	0
11156	50
389690	0
203062	166
575	0
23237	9
8629	418
8000	14
54742	5
51337	765
57152	0
137797	0
66004	165
8581	1
2765	2
1584	0
1585	0
4061	820
286122	6
4062	0
338328	6
286128	291
2738	206
79943	135
116447	283
114822	102
389692	8
23144	307
79792	599
642475	45
93100	123
1936	5797
84948	191
65263	274
7264	631
9831	286
286075	141
100130274	0
225689	0
286077	1080
23513	1498
22827	1585
340371	954
83481	3
5339	9094
84875	324
2907	3263
375686	2
26873	228
54512	385
8733	3021
1537	1727
81858	873
84232	1805
340390	18
51236	88
727957	729
23246	630
642658	38
3297	786
8694	382
83482	0
340393	19
26233	181
79581	543
203054	104
29894	953
55630	265
51160	943
4796	466
50626	522
90990	394
8928	6
84988	555
2875	21
113655	481
9401	478
9684	361
441381	1
414919	192
80728	144
90987	321
80778	89
6132	27967
340385	76
7553	318
28991	246
58500	176
7564	121
65265	1153
100287171	66
2298	14
55871	261
157983	24
81704	504
23189	724
1761	4
58524	0
10655	0
6595	1391
7436	1182
169522	0
9933	671
5991	193
169792	611
6505	393
55064	4
403313	216
55664	204
50808	3029
10171	302
3717	163
11172	0
3641	0
6019	4
6013	3
55848	157
29126	44
80380	60
57589	759
79956	1153
2315	4
158358	433
26953	593
90865	52
89882	0
115426	676
2731	287
23081	494
90871	783
5789	51
7306	1311
286343	153
8777	1678
4781	1236
340481	499
9350	0
158326	1
158219	73
6619	683
11168	2523
203238	40
100129385	3
54796	660
54875	318
6456	6
92949	2
158297	0
10670	1395
54801	915
123	6094
55667	888
6194	32884
340485	39
25769	1
4300	482
54914	586
401494	0
3456	0
3467	0
3452	0
3441	0
3444	0
3446	0
3449	0
3451	0
3448	0
3442	0
55958	895
3443	0
3447	0
3440	0
3445	0
3439	0
338376	10
4507	1161
1029	263
1030	1155
63951	350
1993	30
100129669	1
286319	38
100506422	0
79886	482
9373	736
80173	329
64922	2
7010	1
54586	1
79817	46
56832	0
203228	255
158038	21
48	2148
23586	194
10210	800
4712	476
138474	0
401498	0
54840	573
3301	3669
55234	898
2683	2695
27290	0
573	806
51510	1146
4799	1007
364	0
360	0
65083	671
441459	0
5646	7
54926	1671
55833	1075
25853	1326
51271	1615
347240	263
318	249
57462	189
84688	4
203259	611
27019	3
375704	9
1271	0
138716	284
11258	782
138715	6
10280	3360
2592	216
3590	65
10850	2
730098	58
6363	0
6366	0
259308	0
100129969	0
23349	2
25822	520
138724	1
7415	6837
2189	390
84720	514
30968	2066
80256	826
10497	777
9853	1592
730112	2
7016	449
971	4
27240	0
203260	190
84904	100
768	3364
7169	5443
7094	7283
10488	847
57704	926
9827	211
692094	126
4882	99
26206	20
84681	355
392307	2
51754	381
392309	0
646962	8
56656	0
8434	371
152007	173
881	1
1211	2530
10020	531
152006	480
9833	785
5079	0
84186	371
9380	2251
9925	434
64425	507
26267	201
401505	1103
22844	0
158234	98
51010	316
79269	629
92014	111
6461	1332
219	1007
347252	0
253650	28
79937	2
647060	0
727830	0
26149	62
727905	0
441430	0
349334	0
441425	0
389730	0
728577	6
26165	0
84210	0
653404	0
644019	33
728747	0
653427	0
220869	122
445571	16
286380	0
5239	4736
169693	27
8395	430
116224	435
5568	0
2395	217
9414	457
9413	3
320	2
375743	880
138255	1
256691	764
23137	1029
687	763
80036	27
23670	336
51104	257
138241	174
138240	0
9615	0
7763	2355
117531	1
216	168
301	18824
6096	3
140803	0
55071	167
138199	302
54981	221
26578	148
5125	105
55312	841
2650	94
158471	0
442425	0
23230	1959
9630	1
2776	1755
84131	378
29968	943
7091	710
7088	1189
389761	0
389762	0
389763	0
158158	31
257019	55
414328	119
29979	3111
80318	141
55582	68
84267	364
3190	10788
80010	264
64078	1
4915	2
23287	375
60560	484
51280	4389
389766	0
81689	692
79670	390
2619	9
401535	0
1612	660
1514	1981
286234	0
441452	0
23552	181
645961	0
10927	1196
158046	9
286238	0
286223	0
1903	16
53358	50
1164	1283
79048	716
10507	285
10912	1
54769	0
6850	0
549	194
4783	229
4920	154
10558	1295
3376	3813
55035	826
401541	32
4969	1
4958	0
54829	0
1842	5
64768	220
23299	1004
83744	81
89846	9
203328	0
84270	477
4814	2044
65268	670
445577	0
158293	548
23196	4051
5253	443
56033	0
138639	121
169841	60
54754	0
84641	1030
8789	2
2203	1
84909	249
2176	179
5727	86
375748	455
3293	10
11046	498
195828	460
22927	828
8555	394
195827	149
22869	331
158431	78
441457	5
1515	152
100499483	95
23424	307
7111	14
158427	239
4686	1011
7507	249
2304	0
51531	153
55363	0
10541	3060
54187	1352
9830	798
7464	156
55357	3004
9568	0
203286	778
79695	1886
1306	2
7046	389
85365	612
10952	1004
8013	19
55014	489
23071	1011
27130	480
54881	656
91283	827
100526694	2
8577	8
347273	23
54886	4
570	15
54534	300
7743	297
229	1
84302	531
56254	1080
116443	4
5535	2
1539	1
10592	1499
138805	0
138804	0
138803	0
138802	0
138799	0
392376	1
286362	0
286365	0
25934	433
55335	60
19	218
23446	1275
83856	196
2218	802
6887	3
55151	391
58499	670
5887	4163
9314	93
10880	2
10881	0
8518	1436
54942	406
8727	1610
23731	1954
23732	0
54566	114
5774	250
114299	10
445815	0
11217	22
401546	0
7295	3224
255220	0
79987	0
4593	0
1902	4
26248	1
23392	2067
158399	20
22949	927
548645	150
552891	0
2790	1
158401	2
7357	2367
64420	363
9991	774
84263	1329
158405	240
58493	254
401548	400
57864	4
169834	31
7539	84
1318	146
23307	961
1317	750
246184	184
9128	603
138065	0
114987	181
54836	2
81932	262
210	1044
54107	1576
257169	11
5998	683
114991	117
259	0
113220	0
85301	70
5004	0
5005	0
80709	181
25861	711
9550	2543
203197	270
100505478	0
9966	2
944	0
3371	13
50514	1
5069	3
23245	114
22954	616
7099	113
1620	68
55755	1230
1955	2550
26190	909
5711	869
26147	652
7185	186
727	135
11064	196
51552	1607
2934	1082
2040	533
153090	253
158135	58
4702	783
254956	0
26468	0
92400	396
92399	662
5742	1
347168	0
26740	0
26219	0
138883	0
138882	0
138881	0
158131	0
347169	0
26737	0
26735	0
254973	0
392390	0
392391	0
392392	0
5082	438
54542	560
10773	309
57684	120
23637	980
2844	0
55342	482
286204	1398
57706	872
9355	1081
10783	3254
5695	3129
2516	3
2649	71
169611	167
401551	0
11224	14557
81873	495
2800	630
286205	182
5537	860
10244	292
3309	13272
26130	907
79109	3097
5090	5938
89853	145
4010	0
23099	285
403341	181
9649	147
23452	3159
84253	115
29988	245
7633	158
6136	21315
90678	535
64855	6056
6812	1130
286207	34
138428	138
158248	2
27433	222
10044	4
1025	614
2356	981
2022	24
203	693
30815	918
27090	554
138429	20
8818	735
399665	2528
203245	117
114789	239
80142	995
3934	24
79095	1115
25792	1754
1759	916
2801	1449
375757	335
26995	765
51117	571
10999	508
81605	1032
51148	2186
4957	792
2733	944
6709	8020
89891	1561
6418	8083
29941	242
84885	829
10444	1017
54662	610
2021	104
51490	343
883	293
56262	1276
254295	667
22845	349
23511	1559
56904	1159
84895	270
57171	217
1384	1049
5524	2580
389792	1058
414318	0
28989	271
375759	2
140459	676
51450	0
9536	1536
27348	486
1861	1203
51759	792
10868	407
23048	288
57720	1740
23413	1555
256158	2
445	13
8939	1374
59335	4
23404	414
25	1885
347148	0
84929	34
10319	0
83543	2
8021	1064
286336	41
84814	1
84726	3374
10585	656
83549	841
2889	1121
9442	274
84628	10
23064	1599
7270	278
389799	0
56751	0
64794	263
9329	803
158067	12
11092	126
7248	817
8328	0
9328	957
1056	8
5900	681
26301	39
29989	0
28	0
6838	505
6837	720
6130	24262
6834	576
6835	249
6836	3737
169436	8
57109	679
11093	65
11094	177
11182	408
389827	0
9719	0
642968	0
1621	0
1757	20
7410	536
8019	787
11091	703
6256	457
1289	19
2220	0
2219	0
10439	0
157927	0
9858	642
138162	174
51116	930
3933	0
29991	0
5047	2
360203	0
392399	0
402381	0
57582	2
157922	931
10422	657
138151	907
90120	697
8022	0
169714	684
26086	422
728489	108
64170	3
6621	397
10807	919
23203	1045
56623	303
9919	1750
158055	7
4851	309
51162	168
10555	726
138311	136
414332	0
158062	0
138307	0
389812	1
85014	310
84960	42
55684	1740
389813	52
29085	1610
158056	98
8721	3399
7186	252
54461	1797
733	4
286256	3
5730	0
401562	0
286257	329
9022	2
20	4354
401563	1
2529	1
56654	722
954	1
89958	738
91373	296
11253	2471
29952	3378
2902	19
389816	34
100505993	0
29882	616
8636	1216
286262	1795
94107	649
27158	494
727800	357
375791	674
643596	32
142680	13
10383	8758
401565	0
441476	8
25920	1062
54863	555
441478	10
54932	106
10811	165
377841	4
26012	1553
375775	48
64975	687
92715	336
116225	466
92714	464
79813	803
774	0
100132403	0
100288966	0
26581	0
26582	0
100288687	0
7499	1
8908	89
414	630
415	0
347527	0
416	0
25878	11
5613	604
57502	0
51481	0
8226	164
412	419
26609	0
8228	380
51480	0
425054	0
3730	173
171482	0
171483	0
6907	622
4935	1202
357	80
100288814	0
55841	574
1183	259
4281	1468
3052	568
395	4
265	0
10943	366
9758	7
5634	1304
51284	0
51311	0
7114	18578
171484	0
92552	0
25975	0
170082	17
9367	340
6399	92
8481	323
2824	30
54960	169
2742	2
2187	39
158747	470
140462	61
140456	0
5277	134
2277	2
8544	174
660	0
59272	0
57393	4
11238	66
8233	132
8905	893
2925	3
645864	0
56474	383
795	0
94056	800
55787	477
5931	2883
9185	90
4810	269
6322	310
10742	0
139105	0
10389	52
6792	15
6247	1
5475	0
5256	343
10149	3
5160	1526
389840	53
30011	1332
256643	284
256714	12
1964	1832
6197	2178
22866	243
257240	2
23676	0
51360	816
404281	67
6611	5504
5251	16
158506	0
168400	0
139411	0
10549	2389
23597	705
6303	559
79135	233
254158	0
80311	185
1968	3312
7543	284
170067	0
100130302	0
5165	373
9468	115
5422	550
170302	4
286514	1
158809	0
347541	0
347442	0
139422	0
139425	0
11141	2
4113	0
4114	0
4115	0
4112	0
190	0
80231	0
2710	65
257397	823
53940	0
1756	626
158724	0
83604	1125
170062	0
139604	0
286464	1
442444	0
441490	0
5638	394
347404	20
7504	46
1536	3
6990	1279
25763	0
94122	93
8406	896
6103	115
5009	0
7102	1
58526	629
54880	1122
10159	2459
347411	1
159013	347
9282	1283
100873985	20
8239	2344
1654	4248
60506	2
8573	418
2857	2
27197	0
4128	138
4129	37
4693	0
80258	5
139341	299
63904	0
7403	332
79742	2
55634	163
641339	39
56548	62
84679	316
6102	489
9767	256
9104	266
54539	1398
8241	1014
7317	5590
5127	2061
8237	1409
7712	1
7592	170
369	845
6853	0
7076	3719
5199	4
2002	532
8409	996
347344	93
7569	176
57232	66
389852	0
729201	0
6758	0
6756	0
10214	0
548313	0
6759	0
92745	119
24140	585
64840	257
10682	622
4943	265
5935	2934
64743	701
7454	2
6839	180
392465	0
2623	3
10013	733
3266	0
27344	0
10245	522
10084	343
7355	388
11040	263
55593	1510
3750	25
56850	604
7030	1601
90060	434
11230	1536
11152	890
27238	339
79917	20
5355	1976
4007	145
6855	8
778	1
28952	254
50943	2
89801	81
102724473	0
729396	0
645051	0
100101629	0
729408	0
26749	0
2576	0
2577	0
26748	0
2579	0
2574	0
645037	0
100132399	0
729431	0
729422	0
729428	0
100008586	0
645073	0
2578	0
729442	0
729447	0
2543	0
8712	0
9506	0
389856	80
1184	53
8852	0
85417	5
139189	0
57477	177
9210	0
170685	0
340602	0
55190	3
23708	196
9500	4597
81557	0
728239	0
9502	0
653067	0
653220	0
280658	0
727837	0
6757	0
494197	0
170627	0
170626	0
29057	40
727866	0
54328	253
64061	272
8242	1217
23096	179
8243	1847
158787	33
3028	642
10075	5052
23133	293
54954	150
65267	103
90121	568
2245	364
54552	415
347365	0
10916	1658
7216	447
5207	0
27301	411
212	0
389860	1
203569	0
90736	157
100463488	0
90737	9
139793	0
28986	70
158880	3
139628	0
10325	172
11279	2
29978	871
169981	154
474343	63
54466	3
158584	2
158586	188
286430	1
7789	79
139886	163
23229	647
139285	101
142689	1
55613	28
55906	237
340554	18
81887	915
4478	8715
11326	0
9843	134
60401	919
367	0
4983	175
286451	771
9754	159
1947	57
64219	274
27112	3
1896	4
158835	0
139562	0
3476	1419
347516	0
158833	0
5030	0
407	15
347517	11
51248	929
24137	637
54857	2
1741	501
56159	0
84889	0
29934	1008
4303	153
158830	1
3561	0
9968	681
54413	10
2705	0
9203	909
4841	7904
26548	5
6872	715
8473	3248
93953	56
2833	0
100132994	0
100130361	0
340527	0
340526	11
392490	1
5303	273
54821	212
6191	17604
4435	2
55869	331
5255	306
728656	0
63947	0
645974	0
340529	0
4674	0
1046	0
53344	302
389874	0
6567	602
51132	794
340533	0
22	430
139596	157
158866	187
139599	0
51260	437
57692	88
8823	0
546	1540
84061	1054
1349	1213
538	244
441531	25
5230	17955
51616	496
10800	0
203430	0
2846	1
27334	0
84636	0
9452	3
50945	0
169966	0
254065	338
79366	78
6451	1499
5456	0
1538	0
27330	143
139324	129
139322	316
340562	0
7552	0
79983	0
1121	571
117154	0
56062	484
53336	0
90316	0
140886	0
27328	0
4675	1
286499	3
1730	207
29935	2
57526	33
64102	0
7105	739
27286	78
94121	66
1478	354
27035	4
402415	4
392509	0
79979	216
59353	20
2491	283
1821	17
54457	4
1678	169
695	3
100529097	0
6173	69
2717	369
3188	1
100131755	73
51309	354
54470	306
51566	967
9823	497
55998	0
84460	176
140597	0
158931	4
340542	0
100996648	0
56001	0
728343	0
11013	2
64860	155
100528062	14
9737	39
114928	10
80823	68
282808	1
55859	7259
56000	45
56271	658
90843	1173
340543	0
84707	269
56849	0
51186	1264
27018	2647
142684	32
79921	1654
85012	518
9338	283
9643	4918
441509	0
203562	0
5354	8
51209	64
286527	51
158983	0
286436	0
401612	14
644353	14
139231	929
80712	0
26280	0
56157	0
203447	0
6906	0
139221	0
55086	34
79589	18
54885	240
92129	0
9075	19
79710	909
55285	398
54830	7
139212	0
84443	2
5631	1106
1831	292
11043	211
56156	1
340547	35
5716	687
115201	205
1288	62
1287	662
8471	0
2986	0
55916	147
23630	6
2182	3658
84187	1067
9949	226
57529	5
91851	2088
5063	38
827	0
1641	0
79868	378
7224	0
100329135	0
340595	0
340596	2
154796	176
3358	0
3598	73
57631	325
139804	0
51213	0
5358	4023
186	0
11254	2
203413	0
90293	273
54521	437
139818	94
3597	1435
170261	0
79836	82
57481	0
10857	2271
203427	361
292	4524
63932	300
7319	1348
55922	292
23157	337
347454	0
6170	3885
65109	403
7737	259
4694	716
158798	0
79576	220
727940	0
158800	0
84528	0
10009	418
55026	1
23439	0
3920	5298
8450	1460
28985	764
29071	651
643311	1
728090	0
728082	0
255313	0
728075	0
728036	0
100507170	0
728042	0
728049	0
728072	0
653282	0
728062	0
728096	0
2747	23
2892	0
57187	1076
331	593
10735	1563
4068	0
10178	1
100129520	1
340578	0
139170	0
100130613	0
139741	0
6594	1676
4952	931
8862	8
7512	0
54440	0
51114	943
10813	563
63035	221
2000	823
9131	1012
9363	238
55609	89
9016	129
139760	0
51634	402
10495	182
158763	0
3547	0
347468	0
51765	347
90167	1
57826	451
55796	108
90161	0
83844	0
51270	0
2239	921
2719	0
347475	3
84295	634
3251	974
10761	0
159090	697
159091	54
56180	1049
644538	295
441518	419
8933	1586
26071	1014
54967	0
7626	161
203523	142
203522	55
541466	0
441521	0
728911	0
102723680	0
102723737	0
441519	0
541465	0
101060211	0
NM_001017436	0
102723631	0
55511	0
93380	542
10479	395
2273	1544
79649	631
139378	0
680	0
27336	1021
51442	0
959	0
9459	320
27316	4444
83550	0
7547	0
2258	36
2158	0
4168	3
286410	461
347487	0
389895	0
6658	0
1038	0
728695	0
23641	811
30014	0
728712	0
645188	0
64648	0
64663	0
139081	1
9947	0
51438	0
441525	0
139067	0
139065	1849
494119	0
389898	1
494118	1
84631	0
9142	0
100129239	0
100133053	0
2332	740
158521	1
2334	0
3423	1996
91966	161
84548	96
4110	2
100506164	0
100130086	0
728269	0
4108	0
4107	0
541578	283
10046	59
4534	172
8776	652
83692	1684
3149	780
9248	0
203547	554
139135	0
79057	0
89885	0
1260	0
4103	0
2564	138
100533997	0
4104	0
4109	0
2556	1
55879	0
4105	0
4101	0
266740	0
4111	0
158511	0
389903	0
4102	1
1069	830
50814	883
7739	922
114824	0
29944	0
84968	0
4100	0
10838	195
139735	11
11219	2
55559	94
633	0
492	0
92002	181
1852	0
139728	32
6535	1811
10134	3321
215	292
5365	680
26576	6
3421	1208
6748	1643
57595	0
3897	1
554	0
393	13
8260	819
5973	102
3054	938
8269	92
3654	3710
4204	1278
5956	0
2652	0
728458	0
1527	0
8277	0
2316	49027
2010	1020
6134	36951
1774	682
6901	283
537	3587
2664	1994
9130	1751
55558	753
8270	269
8266	735
8273	641
60343	596
2539	3462
8517	245
1485	0
246100	0
30848	0
139716	55
1736	1155
4354	487
100132963	1
2157	162
474382	0
8263	239
65991	667
100272147	57
4515	33
79184	560
7411	570
116442	103
1193	21
474381	0
83740	0
474384	0
474383	0
55217	250
10251	1
55344	55
8225	203
28227	188
6473	0
64109	0
1438	0
3563	1
293	5299
8623	461
286530	0
8227	155
438	0
207063	195
9189	18
4267	3348
6736	0
6192	6259
7544	178
90655	0
83259	0
64591	0
266	0
90665	0
728395	0
728403	0
728137	0
7258	0
100289087	0
8287	0
8653	0
7404	0
9087	0
9084	0
353513	0
22829	0
203611	0
9426	0
353515	0
9082	0
159119	0
86614	0
100133941	20
8284	0
9086	0
140032	0
100533178	0
378948	0
5940	0
378949	0
378950	0
442862	0
159163	0
378951	0
9081	0
442867	0
9083	0
442868	0
1617	0
57055	0
57054	0
57135	0
9085	0
253175	0
6845	256
3581	0
lcl|KU926314.1_gene_1	842
lcl|KU926314.1_gene_2	423
lcl|KU926314.1_gene_3	1309
lcl|KU926314.1_gene_4	2990
lcl|KU926314.1_gene_5	16734
lcl|KU926314.1_gene_6	2035
lcl|KU926314.1_gene_7	1958
lcl|KU926314.1_gene_8	1345
lcl|KU926314.1_gene_9	5169
lcl|KU926314.1_gene_10	1778
lcl|KU926314.1_gene_11	53516
lcl|KU926314.1_gene_12	8341
lcl|KU926314.1_gene_13	22426
lcl|KU926314.1_gene_14	7530
lcl|KU926314.1_gene_15	8474
lcl|KU926314.1_gene_16	1142
lcl|KU926314.1_gene_17	4471
lcl|KU926314.1_gene_18	2809
lcl|KU926314.1_gene_19	2363
lcl|KU926314.1_gene_20	6030
lcl|KU926314.1_gene_21	4415
lcl|KU926314.1_gene_22	10732
lcl|KU926314.1_gene_23	6574
lcl|KU926314.1_gene_24	9710
lcl|KU926314.1_gene_25	5711
lcl|KU926314.1_gene_26	6735
lcl|KU926314.1_gene_27	1461
lcl|KU926314.1_gene_28	1571
lcl|KU926314.1_gene_29	2488
lcl|KU926314.1_gene_30	3021
lcl|KU926314.1_gene_31	12377
lcl|KU926314.1_gene_32	768
lcl|KU926314.1_gene_33	12148
lcl|KU926314.1_gene_34	3638
lcl|KU926314.1_gene_35	4981
lcl|KU926314.1_gene_36	0
lcl|KU926314.1_gene_37	4107
lcl|KU926314.1_gene_38	1910
lcl|KU926314.1_gene_39	4076
lcl|KU926314.1_gene_40	9635
lcl|KU926314.1_gene_41	5017
lcl|KU926314.1_gene_42	495
lcl|KU926314.1_gene_43	13719
lcl|KU926314.1_gene_44	9029
lcl|KU926314.1_gene_45	2695
lcl|KU926314.1_gene_46	4063
lcl|KU926314.1_gene_47	4178
lcl|KU926314.1_gene_48	1851
lcl|KU926314.1_gene_49	1897
lcl|KU926314.1_gene_50	6894
lcl|KU926314.1_gene_51	14434
lcl|KU926314.1_gene_52	647
lcl|KU926314.1_gene_53	12208
lcl|KU926314.1_gene_54	3673
lcl|KU926314.1_gene_55	1824
lcl|KU926314.1_gene_56	2751
lcl|KU926314.1_gene_57	4433
lcl|KU926314.1_gene_58	2022
lcl|KU926314.1_gene_59	284
lcl|KU926314.1_gene_60	1722
lcl|KU926314.1_gene_61	7287
