Geneid	pOka_WT_2
23471	5457
51110	319
389668	16
2138	0
9242	165
8989	46
9312	0
7013	473
157869	8
100130301	0
157506	922
27067	928
55284	448
6921	908
54968	527
23643	223
56704	282
54332	446
51050	0
83690	303
3174	20
79776	506
5828	898
5569	126
51101	326
3574	40
11075	0
23462	47
28957	418
7163	940
65986	86
619279	0
55824	1129
2171	300
5375	0
646480	0
2167	0
646486	0
3612	338
347051	2
79752	423
92421	141
64089	175
138046	1
85444	157
1875	202
401466	633
377677	90
759	0
761	6
760	23
85481	0
245972	0
157724	0
11059	620
51115	589
8895	1857
54714	16
168975	0
138009	0
4325	204
8767	389
734	450
4683	529
1666	875
793	2
169200	487
64168	107
100127983	181
55529	388
51633	338
100130742	7
115111	18
862	0
286144	503
389676	0
137392	575
389677	421
91147	254
54704	1222
1015	13
2669	1144
25788	211
100861412	0
25962	944
54845	0
286148	510
55656	700
9134	233
94241	873
137682	180
79666	328
157657	93
392255	2
7381	3213
51001	261
9791	1298
6383	1623
10404	693
85453	0
92140	2856
55353	3368
4147	9283
6156	18790
203111	763
10247	433
10940	363
79815	117
3788	1
6788	233
116039	0
157680	432
1345	1329
26166	4
286151	57
5440	1071
6674	277
25897	511
157567	181
169166	0
26986	29827
7534	17131
51123	1467
79977	0
83988	4
50484	2527
51366	2259
4956	0
7071	1190
51582	1689
528	1388
79870	4
8323	1701
115908	39
81034	329
25879	778
9699	149
81501	1
1807	2
29967	650
23414	42
55074	618
137735	0
284	4
340419	0
3646	6546
9694	351
157753	5
7201	0
84955	495
56943	708
93035	0
9166	215
55638	187
100132813	0
27012	13
114788	11
7227	221
8667	4520
84294	268
5885	3093
441376	0
169026	0
90390	121
2131	3176
401474	350
4982	0
10584	1
114569	2370
4856	2617
5168	9341
6873	658
79075	111
64798	4
7373	2
28998	602
27085	98
6641	212
3037	0
22882	227
79139	1084
93594	183
84985	5
84933	26
100533106	8
11244	770
29028	1397
55093	137
114907	4378
340359	15
312	6
157769	1206
654463	6
157378	313
55039	151
11236	657
83940	341
4715	1352
9788	20
137209	25
6713	3168
9897	1230
286053	329
10221	416
157638	5086
5462	6
4609	2909
56169	2
51571	890
50807	2110
114	0
23167	1125
729330	0
10086	0
3786	117
23639	61
137835	26
51105	950
7038	41
6503	0
8840	0
10397	3537
6482	215
57623	148
10656	256
51059	0
169044	0
51305	0
83696	358
54108	524
27161	199
5747	1928
22898	371
57210	99
105375787	0
2843	0
11156	39
389690	0
203062	152
575	0
23237	5
8629	403
8000	6
54742	2
51337	755
57152	0
137797	0
66004	136
8581	1
2765	0
1584	0
1585	0
4061	746
286122	14
4062	0
338328	5
286128	255
2738	192
79943	113
116447	315
114822	95
389692	15
23144	347
79792	578
642475	66
93100	117
1936	5695
84948	205
65263	239
7264	703
9831	281
286075	131
100130274	0
225689	1
286077	1009
23513	1425
22827	1633
340371	854
83481	2
5339	8559
84875	325
2907	3138
375686	2
26873	211
54512	416
8733	2955
1537	1767
81858	890
84232	1886
340390	6
51236	144
727957	673
23246	600
642658	36
3297	821
8694	375
83482	1
340393	11
26233	198
79581	654
203054	95
29894	932
55630	256
51160	974
4796	426
50626	503
90990	333
8928	7
84988	532
2875	20
113655	457
9401	473
9684	381
441381	0
414919	273
80728	149
90987	314
80778	80
6132	28396
340385	76
7553	362
28991	291
58500	170
7564	141
65265	1136
100287171	55
2298	25
55871	276
157983	29
81704	544
23189	721
1761	0
58524	0
10655	0
6595	1282
7436	1180
169522	2
9933	619
5991	176
169792	651
6505	356
55064	9
403313	215
55664	213
50808	2788
10171	320
3717	166
11172	0
3641	0
6019	6
6013	4
55848	178
29126	39
80380	55
57589	838
79956	927
2315	6
158358	476
26953	615
90865	59
89882	0
115426	695
2731	314
23081	496
90871	744
5789	50
7306	1290
286343	159
8777	1573
4781	1220
340481	423
9350	0
158326	1
158219	87
6619	619
11168	2186
203238	27
100129385	3
54796	644
54875	302
6456	5
92949	7
158297	0
10670	1398
54801	932
123	5372
55667	875
6194	33046
340485	36
25769	1
4300	485
54914	624
401494	0
3456	0
3467	0
3452	0
3441	0
3444	0
3446	0
3449	0
3451	0
3448	0
3442	0
55958	856
3443	0
3447	0
3440	0
3445	0
3439	0
338376	11
4507	1147
1029	280
1030	1698
63951	323
1993	23
100129669	0
286319	35
100506422	0
79886	486
9373	759
80173	283
64922	2
7010	2
54586	0
79817	59
56832	1
203228	260
158038	22
48	2133
23586	183
10210	728
4712	467
138474	1
401498	0
54840	585
3301	3698
55234	888
2683	2840
27290	3
573	800
51510	1083
4799	930
364	0
360	1
65083	657
441459	0
5646	5
54926	1613
55833	1159
25853	1317
51271	1619
347240	243
318	248
57462	156
84688	12
203259	656
27019	2
375704	11
1271	0
138716	244
11258	862
138715	9
10280	3337
2592	183
3590	65
10850	0
730098	55
6363	0
6366	0
259308	0
100129969	0
23349	3
25822	545
138724	0
7415	6766
2189	452
84720	457
30968	2150
80256	996
10497	746
9853	1757
730112	5
7016	478
971	4
27240	0
203260	192
84904	143
768	2457
7169	5113
7094	7157
10488	880
57704	970
9827	145
692094	109
4882	93
26206	16
84681	358
392307	1
51754	359
392309	0
646962	11
56656	0
8434	383
152007	191
881	0
1211	2562
10020	513
152006	546
9833	830
5079	0
84186	410
9380	2239
9925	426
64425	501
26267	204
401505	1229
22844	0
158234	124
51010	338
79269	666
92014	103
6461	1499
219	957
347252	0
253650	34
79937	0
647060	0
727830	0
26149	52
727905	0
441430	1
349334	0
441425	0
389730	0
728577	6
26165	0
84210	1
653404	0
644019	35
728747	1
653427	0
220869	117
445571	22
286380	1
5239	4107
169693	27
8395	374
116224	395
5568	0
2395	207
9414	481
9413	3
320	2
375743	901
138255	0
256691	830
23137	934
687	919
80036	34
23670	383
51104	279
138241	155
138240	0
9615	0
7763	2299
117531	0
216	162
301	17059
6096	3
140803	0
55071	168
138199	278
54981	199
26578	186
5125	115
55312	819
2650	79
158471	12
442425	0
23230	2046
9630	2
2776	1711
84131	344
29968	884
7091	641
7088	1259
389761	0
389762	0
389763	0
158158	36
257019	67
414328	124
29979	2999
80318	138
55582	43
84267	344
3190	10374
80010	267
64078	1
4915	0
23287	343
60560	482
51280	4073
389766	0
81689	711
79670	439
2619	7
401535	0
1612	702
1514	1928
286234	0
441452	0
23552	193
645961	0
10927	1264
158046	13
286238	0
286223	0
1903	16
53358	33
1164	1888
79048	681
10507	296
10912	0
54769	0
6850	0
549	188
4783	195
4920	151
10558	1331
3376	3695
55035	798
401541	44
4969	0
4958	0
54829	2
1842	10
64768	225
23299	973
83744	74
89846	16
203328	0
84270	542
4814	1940
65268	649
445577	0
158293	487
23196	3782
5253	468
56033	0
138639	157
169841	43
54754	0
84641	1062
8789	0
2203	0
84909	277
2176	186
5727	97
375748	418
3293	8
11046	551
195828	474
22927	857
8555	434
195827	158
22869	349
158431	78
441457	10
1515	161
100499483	85
23424	302
7111	11
158427	255
4686	1050
7507	267
2304	0
51531	147
55363	0
10541	3061
54187	1509
9830	745
7464	182
55357	2702
9568	0
203286	705
79695	1809
1306	1
7046	419
85365	606
10952	1161
8013	38
55014	476
23071	1091
27130	432
54881	642
91283	863
100526694	3
8577	6
347273	24
54886	2
570	22
54534	319
7743	286
229	1
84302	529
56254	986
116443	9
5535	0
1539	0
10592	1582
138805	0
138804	0
138803	0
138802	0
138799	0
392376	0
286362	0
286365	0
25934	452
55335	39
19	268
23446	1237
83856	217
2218	716
6887	0
55151	436
58499	601
5887	3928
9314	104
10880	0
10881	0
8518	1273
54942	346
8727	1579
23731	1887
23732	0
54566	113
5774	246
114299	14
445815	0
11217	38
401546	3
7295	3256
255220	0
79987	0
4593	0
1902	1
26248	0
23392	2208
158399	28
22949	885
548645	176
552891	0
2790	2
158401	0
7357	2504
64420	287
9991	825
84263	1237
158405	243
58493	235
401548	369
57864	0
169834	34
7539	80
1318	165
23307	903
1317	856
246184	203
9128	617
138065	1
114987	163
54836	1
81932	246
210	1037
54107	1551
257169	14
5998	796
114991	125
259	0
113220	0
85301	64
5004	0
5005	1
80709	183
25861	809
9550	2533
203197	284
100505478	0
9966	1
944	0
3371	25
50514	1
5069	4
23245	119
22954	661
7099	106
1620	56
55755	1218
1955	2495
26190	845
5711	884
26147	799
7185	142
727	99
11064	217
51552	1521
2934	1029
2040	525
153090	268
158135	54
4702	838
254956	0
26468	0
92400	406
92399	592
5742	1
347168	0
26740	0
26219	0
138883	0
138882	0
138881	0
158131	0
347169	0
26737	0
26735	0
254973	0
392390	0
392391	0
392392	0
5082	399
54542	568
10773	272
57684	104
23637	950
2844	0
55342	475
286204	1429
57706	855
9355	1237
10783	3261
5695	3147
2516	4
2649	96
169611	164
401551	1
11224	15962
81873	570
2800	531
286205	163
5537	929
10244	266
3309	13025
26130	967
79109	3070
5090	5929
89853	138
4010	0
23099	291
403341	196
9649	130
23452	3156
84253	118
29988	246
7633	141
6136	21434
90678	458
64855	6154
6812	1166
286207	25
138428	192
158248	0
27433	206
10044	0
1025	601
2356	917
2022	14
203	657
30815	882
27090	493
138429	17
8818	732
399665	2514
203245	104
114789	311
80142	897
3934	17
79095	1066
25792	1729
1759	901
2801	1417
375757	328
26995	781
51117	561
10999	449
81605	1040
51148	1997
4957	786
2733	903
6709	7595
89891	1599
6418	7831
29941	304
84885	860
10444	990
54662	621
2021	130
51490	355
883	242
56262	1374
254295	644
22845	327
23511	1510
56904	1192
84895	282
57171	255
1384	988
5524	2656
389792	1281
414318	0
28989	282
375759	1
140459	738
51450	0
9536	1634
27348	555
1861	1265
51759	723
10868	436
23048	267
57720	1595
23413	1577
256158	0
445	17
8939	1339
59335	9
23404	375
25	1756
347148	1
84929	45
10319	1
83543	0
8021	1007
286336	30
84814	0
84726	3145
10585	705
83549	920
2889	1101
9442	290
84628	9
23064	1532
7270	300
389799	0
56751	1
64794	302
9329	809
158067	10
11092	101
7248	795
8328	1
9328	904
1056	8
5900	721
26301	32
29989	0
28	0
6838	479
6837	651
6130	23732
6834	614
6835	272
6836	3931
169436	8
57109	697
11093	45
11094	197
11182	488
389827	0
9719	0
642968	0
1621	0
1757	13
7410	489
8019	715
11091	735
6256	465
1289	19
2220	0
2219	0
10439	0
157927	0
9858	716
138162	139
51116	995
3933	0
29991	0
5047	0
360203	0
392399	0
402381	0
57582	2
157922	963
10422	659
138151	859
90120	676
8022	0
169714	726
26086	404
728489	131
64170	5
6621	388
10807	912
23203	1041
56623	325
9919	1783
158055	6
4851	289
51162	143
10555	734
138311	135
414332	0
158062	0
138307	0
389812	0
85014	310
84960	32
55684	1850
389813	45
29085	1726
158056	97
8721	3757
7186	338
54461	1840
733	3
286256	9
5730	1
401562	0
286257	363
9022	0
20	4003
401563	0
2529	0
56654	630
954	1
89958	959
91373	360
11253	2322
29952	3279
2902	13
389816	45
100505993	0
29882	653
8636	1228
286262	1960
94107	609
27158	507
727800	373
375791	725
643596	38
142680	9
10383	10094
401565	2
441476	7
25920	1044
54863	605
441478	12
54932	87
10811	139
377841	2
26012	1566
375775	34
64975	793
92715	299
116225	537
92714	447
79813	784
774	1
100132403	0
100288966	0
26581	0
26582	0
100288687	0
7499	2
8908	97
414	509
415	0
347527	0
416	0
25878	11
5613	547
57502	0
51481	0
8226	180
412	393
26609	0
8228	331
51480	0
425054	0
3730	231
171482	0
171483	0
6907	545
4935	1250
357	76
100288814	0
55841	546
1183	228
4281	1559
3052	632
395	0
265	0
10943	354
9758	10
5634	1252
51284	0
51311	0
7114	18288
171484	0
92552	0
25975	0
170082	17
9367	366
6399	103
8481	258
2824	26
54960	194
2742	0
2187	61
158747	502
140462	61
140456	0
5277	150
2277	0
8544	135
660	0
59272	1
57393	0
11238	69
8233	127
8905	990
2925	7
645864	0
56474	387
795	0
94056	827
55787	516
5931	2793
9185	86
4810	275
6322	365
10742	1
139105	1
10389	51
6792	17
6247	0
5475	0
5256	308
10149	3
5160	1427
389840	43
30011	1289
256643	250
256714	17
1964	1747
6197	2149
22866	240
257240	0
23676	4
51360	783
404281	47
6611	6154
5251	10
158506	0
168400	0
139411	0
10549	2095
23597	749
6303	645
79135	214
254158	3
80311	240
1968	3032
7543	299
170067	0
100130302	0
5165	357
9468	116
5422	458
170302	3
286514	0
158809	0
347541	0
347442	0
139422	0
139425	0
11141	9
4113	0
4114	0
4115	0
4112	0
190	0
80231	0
2710	78
257397	734
53940	0
1756	751
158724	0
83604	1120
170062	0
139604	0
286464	2
442444	1
441490	0
5638	395
347404	24
7504	56
1536	4
6990	1283
25763	0
94122	92
8406	808
6103	115
5009	0
7102	0
58526	652
54880	1263
10159	2435
347411	1
159013	325
9282	1253
100873985	16
8239	2386
1654	4427
60506	2
8573	405
2857	0
27197	0
4128	116
4129	38
4693	0
80258	8
139341	315
63904	0
7403	389
79742	6
55634	142
641339	56
56548	94
84679	271
6102	560
9767	250
9104	250
54539	1503
8241	1014
7317	5382
5127	2017
8237	1351
7712	2
7592	183
369	789
6853	2
7076	3305
5199	5
2002	586
8409	1026
347344	96
7569	209
57232	65
389852	0
729201	0
6758	0
6756	1
10214	0
548313	0
6759	0
92745	96
24140	646
64840	240
10682	783
4943	248
5935	2960
64743	716
7454	4
6839	211
392465	0
2623	0
10013	629
3266	0
27344	0
10245	571
10084	363
7355	439
11040	299
55593	1421
3750	19
56850	535
7030	1626
90060	380
11230	1508
11152	903
27238	324
79917	10
5355	1905
4007	148
6855	9
778	0
28952	284
50943	2
89801	79
102724473	0
729396	0
645051	0
100101629	0
729408	0
26749	0
2576	0
2577	0
26748	0
2579	0
2574	0
645037	0
100132399	0
729431	0
729422	0
729428	0
100008586	0
645073	0
2578	0
729442	0
729447	0
2543	0
8712	0
9506	0
389856	79
1184	69
8852	0
85417	3
139189	0
57477	182
9210	0
170685	0
340602	0
55190	3
23708	224
9500	4305
81557	0
728239	0
9502	0
653067	0
653220	0
280658	0
727837	0
6757	0
494197	0
170627	0
170626	0
29057	22
727866	0
54328	245
64061	273
8242	1180
23096	174
8243	1981
158787	28
3028	675
10075	4528
23133	264
54954	181
65267	100
90121	561
2245	433
54552	440
347365	0
10916	1510
7216	386
5207	3
27301	409
212	0
389860	0
203569	1
90736	185
100463488	0
90737	4
139793	0
28986	79
158880	4
139628	0
10325	172
11279	0
29978	854
169981	157
474343	72
54466	0
158584	0
158586	203
286430	0
7789	57
139886	131
23229	530
139285	69
142689	1
55613	31
55906	228
340554	10
81887	898
4478	8371
11326	0
9843	140
60401	802
367	0
4983	197
286451	734
9754	154
1947	61
64219	292
27112	0
1896	4
158835	0
139562	0
3476	1347
347516	0
158833	0
5030	3
407	13
347517	12
51248	911
24137	763
54857	2
1741	388
56159	0
84889	0
29934	925
4303	161
158830	0
3561	0
9968	611
54413	19
2705	0
9203	841
4841	7731
26548	4
6872	645
8473	2936
93953	74
2833	0
100132994	0
100130361	0
340527	0
340526	13
392490	0
5303	285
54821	211
6191	17385
4435	3
55869	324
5255	282
728656	0
63947	0
645974	0
340529	0
4674	8
1046	0
53344	259
389874	0
6567	571
51132	744
340533	0
22	499
139596	157
158866	194
139599	0
51260	457
57692	93
8823	0
546	1410
84061	1044
1349	1133
538	227
441531	29
5230	16762
51616	509
10800	0
203430	0
2846	5
27334	0
84636	0
9452	0
50945	0
169966	0
254065	346
79366	54
6451	1476
5456	0
1538	0
27330	123
139324	110
139322	297
340562	0
7552	1
79983	0
1121	564
117154	0
56062	398
53336	0
90316	0
140886	0
27328	0
4675	1
286499	0
1730	204
29935	2
57526	22
64102	0
7105	630
27286	46
94121	76
1478	350
27035	2
402415	3
392509	1
79979	234
59353	13
2491	247
1821	19
54457	1
1678	166
695	1
100529097	0
6173	71
2717	416
3188	2
100131755	81
51309	347
54470	329
51566	914
9823	439
55998	0
84460	143
140597	0
158931	2
340542	0
100996648	0
56001	0
728343	0
11013	4
64860	184
100528062	13
9737	48
114928	10
80823	74
282808	7
55859	6994
56000	55
56271	698
90843	981
340543	0
84707	240
56849	0
51186	1128
27018	2654
142684	29
79921	1533
85012	450
9338	300
9643	4661
441509	0
203562	0
5354	8
51209	52
286527	61
158983	0
286436	0
401612	17
644353	21
139231	888
80712	0
26280	0
56157	0
203447	0
6906	0
139221	0
55086	29
79589	12
54885	191
92129	0
9075	16
79710	812
55285	400
54830	10
139212	0
84443	4
5631	1185
1831	339
11043	222
56156	0
340547	31
5716	710
115201	216
1288	54
1287	718
8471	0
2986	2
55916	126
23630	5
2182	3704
84187	828
9949	261
57529	3
91851	1979
5063	25
827	0
1641	0
79868	415
7224	0
100329135	0
340595	0
340596	2
154796	173
3358	0
3598	50
57631	296
139804	0
51213	0
5358	3820
186	0
11254	0
203413	0
90293	298
54521	481
139818	102
3597	1311
170261	0
79836	101
57481	0
10857	2276
203427	344
292	4966
63932	303
7319	1415
55922	260
23157	346
347454	0
6170	4066
65109	337
7737	310
4694	727
158798	0
79576	215
727940	0
158800	0
84528	0
10009	436
55026	0
23439	0
3920	5259
8450	1380
28985	695
29071	594
643311	0
728090	0
728082	0
255313	0
728075	0
728036	0
100507170	0
728042	0
728049	0
728072	0
653282	0
728062	0
728096	0
2747	27
2892	0
57187	982
331	607
10735	1637
4068	1
10178	0
100129520	0
340578	0
139170	0
100130613	0
139741	0
6594	1631
4952	837
8862	15
7512	0
54440	2
51114	940
10813	500
63035	197
2000	821
9131	1051
9363	251
55609	77
9016	125
139760	0
51634	382
10495	166
158763	0
3547	0
347468	0
51765	347
90167	0
57826	399
55796	115
90161	0
83844	0
51270	0
2239	959
2719	0
347475	3
84295	669
3251	916
10761	1
159090	746
159091	30
56180	1007
644538	209
441518	427
8933	1504
26071	969
54967	0
7626	166
203523	182
203522	86
541466	0
441521	0
728911	0
102723680	0
102723737	0
441519	0
541465	0
101060211	0
NM_001017436	0
102723631	0
55511	0
93380	529
10479	391
2273	1511
79649	625
139378	2
680	0
27336	947
51442	0
959	0
9459	297
27316	4231
83550	0
7547	0
2258	45
2158	0
4168	4
286410	497
347487	0
389895	0
6658	0
1038	0
728695	0
23641	781
30014	0
728712	0
645188	0
64648	0
64663	0
139081	0
9947	0
51438	0
441525	0
139067	0
139065	1634
494119	0
389898	0
494118	0
84631	0
9142	0
100129239	0
100133053	0
2332	784
158521	0
2334	0
3423	1766
91966	142
84548	95
4110	1
100506164	0
100130086	0
728269	0
4108	0
4107	0
541578	348
10046	73
4534	189
8776	655
83692	1553
3149	887
9248	0
203547	492
139135	1
79057	0
89885	0
1260	0
4103	0
2564	116
100533997	0
4104	0
4109	0
2556	0
55879	0
4105	1
4101	0
266740	0
4111	1
158511	0
389903	0
4102	0
1069	820
50814	868
7739	744
114824	0
29944	0
84968	0
4100	1
10838	184
139735	11
11219	1
55559	109
633	0
492	0
92002	208
1852	1
139728	18
6535	1646
10134	3342
215	290
5365	678
26576	12
3421	1170
6748	1712
57595	1
3897	0
554	1
393	18
8260	866
5973	92
3054	912
8269	97
3654	4176
4204	1086
5956	0
2652	0
728458	0
1527	0
8277	0
2316	41791
2010	951
6134	37638
1774	661
6901	301
537	3579
2664	1890
9130	1879
55558	654
8270	256
8266	776
8273	649
60343	541
2539	3420
8517	255
1485	0
246100	0
30848	0
139716	75
1736	1148
4354	494
100132963	1
2157	155
474382	0
8263	247
65991	606
100272147	69
4515	44
79184	516
7411	611
116442	91
1193	22
474381	0
83740	0
474384	0
474383	0
55217	229
10251	0
55344	56
8225	219
28227	194
6473	0
64109	0
1438	1
3563	0
293	3590
8623	428
286530	0
8227	158
438	0
207063	181
9189	21
4267	3133
6736	0
6192	6092
7544	170
90655	0
83259	0
64591	0
266	0
90665	0
728395	0
728403	0
728137	0
7258	0
100289087	0
8287	0
8653	0
7404	0
9087	0
9084	0
353513	0
22829	0
203611	0
9426	0
353515	0
9082	0
159119	0
86614	0
100133941	19
8284	0
9086	0
140032	0
100533178	0
378948	0
5940	0
378949	0
378950	0
442862	0
159163	0
378951	0
9081	0
442867	0
9083	0
442868	0
1617	0
57055	0
57054	0
57135	0
9085	0
253175	0
6845	270
3581	0
lcl|KU926314.1_gene_1	1128
lcl|KU926314.1_gene_2	435
lcl|KU926314.1_gene_3	1843
lcl|KU926314.1_gene_4	4013
lcl|KU926314.1_gene_5	23134
lcl|KU926314.1_gene_6	2809
lcl|KU926314.1_gene_7	2607
lcl|KU926314.1_gene_8	1854
lcl|KU926314.1_gene_9	6989
lcl|KU926314.1_gene_10	2576
lcl|KU926314.1_gene_11	79666
lcl|KU926314.1_gene_12	11554
lcl|KU926314.1_gene_13	33249
lcl|KU926314.1_gene_14	10688
lcl|KU926314.1_gene_15	11930
lcl|KU926314.1_gene_16	1776
lcl|KU926314.1_gene_17	6349
lcl|KU926314.1_gene_18	4017
lcl|KU926314.1_gene_19	3183
lcl|KU926314.1_gene_20	8816
lcl|KU926314.1_gene_21	6679
lcl|KU926314.1_gene_22	15645
lcl|KU926314.1_gene_23	10047
lcl|KU926314.1_gene_24	13508
lcl|KU926314.1_gene_25	9052
lcl|KU926314.1_gene_26	9812
lcl|KU926314.1_gene_27	2189
lcl|KU926314.1_gene_28	2312
lcl|KU926314.1_gene_29	4162
lcl|KU926314.1_gene_30	4449
lcl|KU926314.1_gene_31	18842
lcl|KU926314.1_gene_32	1064
lcl|KU926314.1_gene_33	20860
lcl|KU926314.1_gene_34	6089
lcl|KU926314.1_gene_35	7870
lcl|KU926314.1_gene_36	0
lcl|KU926314.1_gene_37	6816
lcl|KU926314.1_gene_38	3079
lcl|KU926314.1_gene_39	6695
lcl|KU926314.1_gene_40	16096
lcl|KU926314.1_gene_41	8671
lcl|KU926314.1_gene_42	758
lcl|KU926314.1_gene_43	21068
lcl|KU926314.1_gene_44	15143
lcl|KU926314.1_gene_45	5102
lcl|KU926314.1_gene_46	6596
lcl|KU926314.1_gene_47	7383
lcl|KU926314.1_gene_48	3366
lcl|KU926314.1_gene_49	3119
lcl|KU926314.1_gene_50	11860
lcl|KU926314.1_gene_51	25426
lcl|KU926314.1_gene_52	1240
lcl|KU926314.1_gene_53	23947
lcl|KU926314.1_gene_54	6559
lcl|KU926314.1_gene_55	3344
lcl|KU926314.1_gene_56	5017
lcl|KU926314.1_gene_57	7355
lcl|KU926314.1_gene_58	3410
lcl|KU926314.1_gene_59	448
lcl|KU926314.1_gene_60	3342
lcl|KU926314.1_gene_61	14483
lcl|KU926314.1_gene_62	13470
lcl|KU926314.1_gene_63	4425
lcl|KU926314.1_gene_64	31402
lcl|KU926314.1_gene_65	599
lcl|KU926314.1_gene_66	0
lcl|KU926314.1_gene_67	0
lcl|KU926314.1_gene_68	4503
lcl|KU926314.1_gene_69	7229
